query_alias,record_id,canonical_product_tr,sector,candidate_cn,cbam_scope_candidate,base_confidence,disambiguation_questions,exclusion_or_alt_triggers,notes,source_url
steel drum,IS-034,Çelik varil / kutu / küçük tank ≤300 L,Demir-Çelik,7310,IN,medium,Kapasite 300 L veya altında mı? || Basınçlı gaz için mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
teneke kutu,IS-034,Çelik varil / kutu / küçük tank ≤300 L,Demir-Çelik,7310,IN,medium,Kapasite 300 L veya altında mı? || Basınçlı gaz için mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik bidon,IS-034,Çelik varil / kutu / küçük tank ≤300 L,Demir-Çelik,7310,IN,medium,Kapasite 300 L veya altında mı? || Basınçlı gaz için mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik varil,IS-034,Çelik varil / kutu / küçük tank ≤300 L,Demir-Çelik,7310,IN,medium,Kapasite 300 L veya altında mı? || Basınçlı gaz için mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik varil / kutu / küçük tank ≤300 l,IS-034,Çelik varil / kutu / küçük tank ≤300 L,Demir-Çelik,7310,IN,medium,Kapasite 300 L veya altında mı? || Basınçlı gaz için mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
basincli gaz kabi,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
basınçlı gaz kabı,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik gaz tupu,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik gaz tupu / basincli kap,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
lpg tupu,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
lpg tüpü,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
oksijen tupu,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
oksijen tüpü,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
yangin tupu govdesi,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
yangın tüpü gövdesi,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik gaz tüpü,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik gaz tüpü / basınçlı kap,IS-035,Çelik gaz tüpü / basınçlı kap,Demir-Çelik,7311,IN,medium,Ürün basınçlı/sıvılaştırılmış gaz kabı mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alyan vida,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
ankraj civatasi,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
ankraj cıvatası,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
civata,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
cıvata,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
fastener,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
imbus vida,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
kopilya,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
percin,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
perçin,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
pul,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
rondela,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
saplama,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
setskur,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
somun,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
trifon,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
vida,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
vida / civata / somun / rondela,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
vida / cıvata / somun / rondela,IS-036,Vida / cıvata / somun / rondela,Demir-Çelik,7318,IN,high,"Malzeme demir/çelik mi? || Dişli mi, dişsiz bağlantı elemanı mı?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik aparat,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik baglanti plakasi,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik braket,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik konsol,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
diger demir/celik esya,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
diğer demir/çelik eşya,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
kaynakli metal parca,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
kaynaklı metal parça,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
metal braket,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
metal tasiyici parca,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
metal taşıyıcı parça,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
pres baski metal parca,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
pres baskı metal parça,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
sac parca,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
sac parça,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik aparat,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik bağlantı plakası,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik braket,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik konsol,IS-037,Diğer demir/çelik eşya,Demir-Çelik,7326,IN,low,Ürünün asli fonksiyonu nedir? || Başka bir tarife pozisyonunda özel olarak tanımlanıyor mu?,Makine parçası ise Bölüm XVI altında başka pozisyon olabilir || Mobilya parçası ise 94. fasıl olabilir,7326 artık/torba pozisyondur; kesin sınıflandırma için fonksiyon kontrolü şart.,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
aluminium ingot,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum billet,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum kulce,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
aluminyum slab,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum billet,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum külçe,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
alüminyum slab,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
islenmemis aluminyum kulce/billet,AL-001,İşlenmemiş alüminyum külçe/billet,Alüminyum,7601,IN,high,Alaşımlı mı alaşımsız mı?,,,https://taxation-customs.ec.europa.eu/document/download/590e983b-c937-41ea-bb9f-810c29e70e1e_en
